topic,topic_name,topic_words,original_index,Title,Document Type,Year,topic_text_preview
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,67,From classroom to Boardroom: Ethical and cognitive challenges of ChatGPT use among DBA students in business problem-solving,Article,2025.0,"From classroom to Boardroom: Ethical and cognitive challenges of ChatGPT use among DBA students in business problem-solving. Artificial intelligence (AI) tools such as ChatGPT have rapidly penetrated the higher education landscape and changed how people learn and make decisions, including executive doctorate programs such as the Doctorate in Business Administration (DBA). The research investigates DBA students' trust, reliance, and ethical issues while utilizing ChatGPT in solving business problems. While these AI-generated business solutions provide efficiency and access, they also implicate crucial issues around bias, misinformation, over-reliance and ethical reasoning. Using qualitative single case study, exploratory research design, 40 in-depth semi-structured interviews were conducted with DBA students from college of business at university of Sharjah in UAE from different batches using convenience sampling to analyze perceptions on ChatGPT's reliability, the extent of DBAs' relia"
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,98,"University teachers’ perceptions, experiences and implications for using ChatGPT in ESL; Percepções, experiências e implicações de professores universitários para o uso do ChatGPT em ESL",Article,2025.0,"University teachers’ perceptions, experiences and implications for using ChatGPT in ESL; Percepções, experiências e implicações de professores universitários para o uso do ChatGPT em ESL. Artificial Intelligence (AI) has become an inseparable part of higher education, affecting the various educational environments. Teachers play a vital role in adopting new educational tools, including AI technology. However, the use of AI, ChatGPT in particular, in language learning remains under-investigated. This study aims to explore English as a Second Language (ESL) teachers’ perceptions of using ChatGPT, their hands-on experiences and implications for future research. We used a mixed research design to collect quantitative and qualitative data based on a five-point Likert scale. Key findings indicate that nearly sixty percent of ESL teachers were satisfied with ChatGPT’s assistance, and half thought it positively influenced their performance as ESL teachers. ChatGPT was easy to use for two-third"
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,109,"ChatGPT in Nursing: Applications, Advantages, and Challenges in Education, Research, and Clinical Practice",Review,2025.0,"ChatGPT in Nursing: Applications, Advantages, and Challenges in Education, Research, and Clinical Practice. The incorporation of AI-supported language models into the healthcare sector holds significant potential to revolutionize nursing education, research, and clinical practice. Within this framework, ChatGPT has emerged as a valuable tool for personalizing educational materials, enhancing academic productivity, expediting clinical decision-making processes, and optimizing research efficiency. In the realm of nursing education, ChatGPT offers numerous advantages, including the preparation of course content, facilitation of student assessments, and the development of simulation-based learning environments. Furthermore, it enhances pedagogical effectiveness through its ability to engage with students in real time and provide tailored learning experiences. In research processes, it supports researchers in tasks such as literature review, data analysis, and preparation of ethical documen"
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,145,Prompt Design and AI Response Quality in University Students’ Academic Learning Tasks,Article,2025.0,"Prompt Design and AI Response Quality in University Students’ Academic Learning Tasks. This study explores how university students design single-turn prompts for academic learning tasks using AI tools. 19 students generated 57 prompts across exploratory, precise, and comprehensive scenarios. Using Bloom's Taxonomy and thematic analysis, the study found exploratory prompts often lacked clarity, while precise prompts produced highly relevant responses. Comprehensive prompts supported higher-order thinking but varied in specificity. Content analysis showed Perplexity outperformed ChatGPT in research tasks with real-time citations, while ChatGPT excelled in procedural queries. Students’ feedback emphasized clear, task-specific prompts, highlighting prompt literacy's role in effective AI-assisted learning. These findings advocate ethical prompt design to enhance human-AI interaction in education."
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,171,"Developing AI literacy in medical and health professions education: Exploring ChatGPT, ChatBots development, and simulation-based learning",Article,2025.0,"Developing AI literacy in medical and health professions education: Exploring ChatGPT, ChatBots development, and simulation-based learning. Aim: This study examines how AI-driven learning activities, including ChatGPT-based learning and ChatBot development, impact students’ prompting skills and intrinsic motivation within a simulation-based learning framework. Background: The integration of Artificial Intelligence (AI) in medical and health professions education is redefining digital literacy, requiring new skills such as prompting skills - the ability to craft precise AI queries. Design: The study employed a two-phase intervention combining ChatGPT-guided analysis and ChatBot creation within a simulation-based learning framework to assess prompting skills and motivation. Method: Data were gathered after each activity (ChatGPT-based learning and ChatBot development) from 80 second_year undergraduate students in a health management program. Participants completed a prompting skills scal"
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,183,Nursing students’ perceptions and ethical considerations of ChatGPT usage in nursing education: A cross-sectional study,Article,2025.0,"Nursing students’ perceptions and ethical considerations of ChatGPT usage in nursing education: A cross-sectional study. Background: Artificial intelligence tools like ChatGPT are increasingly integrated into nursing education, yet concerns about accuracy, academic integrity, and ethical implications remain underexplored. Aim: To examine nursing students’ perceptions, usage patterns, and ethical concerns regarding ChatGPT in nursing education. Methods: Cross-sectional descriptive study conducted at a UAE university. Fifty-five undergraduate nursing students participated using a validated structured questionnaire (Cronbach's alpha = 0.71). Chi-square tests analyzed associations between variables. Results: Most students used ChatGPT for exam preparation (74.5%) and coursework (63.6%). While 81.8% verified responses, 87.3% encountered misinformation. Significant associations existed between usage frequency and academic year (p < 0.05). Students expressed concerns about academic dishonesty"
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,209,Impact of Using ChatGPT on Students,Book chapter,2025.0,"Impact of Using ChatGPT on Students. This study examines the impact of ChatGPT on students' academic experiences across seven countries: Afghanistan, Oman, Pakistan, the United States, the United Kingdom, Australia, and Canada. The objective is to analyze its influence on learning practices, study habits, and critical thinking skills. Data were collected through an online survey of 65 students from various educational backgrounds. Findings reveal both positive and negative impacts. ChatGPT enhanced access to information, personalized learning, and study management. However, concerns were raised about over- reliance, reduced critical thinking, and academic integrity issues. The research underscores the importance of guiding students to use AI tools responsibly to improve learning outcomes while preserving academic honesty and critical skills. These insights are valuable for educators, policymakers, and tech developers aiming to optimize AI in education."
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,281,The impact of ChatGPT on nursing education: A qualitative study based on the experiences of faculty members,Article,2025.0,"The impact of ChatGPT on nursing education: A qualitative study based on the experiences of faculty members. Background: Recent advancements in artificial intelligence technologies particularly ChatGPT have supported learning and fostered critical thinking in nursing education. However, integrating these tools into academic settings requires both ethical and strategic planning. Aim: This study aims to explore the perspectives of nursing faculty members regarding the integration of ChatGPT into nursing education. Methods: This descriptive phenomenological study was conducted with 14 nursing faculty members. Data were collected using a socio-demographic information form and a semi-structured interview guide and analyzed using thematic analysis methods. The COREQ checklist was followed. Results: The average age of the nursing educators was 38.46 ± 5.23 years, and their average professional experience was 14.21 ± 3.35 years. Six main themes and twelve sub-themes were identified from the in"
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,282,"Analysing nontraditional students' ChatGPT interaction, engagement, self-efficacy and performance: A mixed-methods approach",Article,2025.0,"Analysing nontraditional students' ChatGPT interaction, engagement, self-efficacy and performance: A mixed-methods approach. Generative artificial intelligence brings opportunities and unique challenges to nontraditional higher education students, stemming, in part, from the experience of the digital divide. Providing access and practice is critical to bridge this divide and equip students with needed digital competencies. This mixed-methods study investigated how nontraditional higher education students interact with ChatGPT in multiple courses and examined relationships between ChatGPT interactions, engagement, self-efficacy and performance. Data were collected from 73 undergraduate and graduate students through chat logs, course reflections and artefacts, surveys and interviews. ChatGPT interactions were analysed using four metrics: prompt number, depth of knowledge (DoK), prompt relevance and originality. Results showed that ChatGPT prompt numbers (_ = 0.256, p < 0.03) and engageme"
10,10_chatgpt_students_ai_study,chatgpt; students; ai; study; use; education; learning; using; literacy; academic,288,Pre-service Teachers’ Use of ChatGPT and Acquired Moral Dissonance,Article,2025.0,"Pre-service Teachers’ Use of ChatGPT and Acquired Moral Dissonance. This study examines how 10 pre-service teachers from a teacher education institution in Manila integrate ChatGPT into their academic tasks and navigate the resulting moral dissonance. Through semistructured interviews, the findings reveal that while ChatGPT is employed for paraphrasing, organizing ideas, information retrieval, and simplifying complex concepts, it fosters dependency, diminishes critical thinking, and challenges academic integrity. The participants rationalized their reliance on AI due to academic pressures, workload, and perceived instructional inefficiencies, leading to ethical conflicts framed as convenience versus conscience, pressure versus principle, and innovation versus integrity. The study emphasized the evolving perceptions of authorship and academic responsibility, highlighting the need for AI literacy and ethical awareness in teacher education. Addressing these moral dilemmas is crucial in pr"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,56,Academic libraries as hubs of artificial intelligence competency,Article,2025.0,"Academic libraries as hubs of artificial intelligence competency. At a time when algorithmic automation is quietly reshaping the ways in which knowledge is produced, accessed and legitimized, academic libraries face an urgent imperative: to move from being mere information intermediaries to becoming critical mediators of artificial intelligence (AI) literacy. This article proposes a disruptive and post-digital reading of academic libraries as epistemic infrastructures that resist algorithmic hegemony and promote cognitive justice. Articulating contributions from critical librarianship, AI literacy theory and philosophy of information, a conceptual model is outlined with six dimensions that position libraries as central agents in the formation of informed, critical citizenship that resists the opacity of digital platforms. The article concludes by defending a new post-digital librarian ethos: less focused on technical neutrality and more committed to the creation of plural, open and dem"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,64,Bibliometric analysis of the media-sustainable development nexus: mapping trends and future directions,Review,2025.0,"Bibliometric analysis of the media-sustainable development nexus: mapping trends and future directions. Acknowledging the substantial body of bibliometric scholarship dedicated to sustainable development, a discernible lacuna persists concerning the specific role of media within this domain. This study undertakes a comprehensive bibliometric analysis of 9,980 publications indexed in the Web of Science database (spanning 1989–2025) to delineate the extant research landscape at the intersection of media and sustainable development, thereby providing a foundation for future scholarly inquiry. The findings reveal a marked increase in academic interest, particularly from 2018 onwards, with over half of the identified publications appearing between 2021 and 2025. The predominant publication type is the research article (80.98%), primarily disseminated in the English language. China and the United States emerge as leading contributors to this research area. While the core disciplinary focus c"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,86,Artificial intelligence in media studies in Arab countries: a systematic review,Review,2025.0,"Artificial intelligence in media studies in Arab countries: a systematic review. This paper used the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) method for data collection and analysis to explore the impact of Artificial Intelligence (AI) on communication and media studies in Arab countries in terms of its contribution to enhancing the learning capabilities of media students and developing their skills. While the results reveal that the use of AI improves students’ learning outcomes and promotes their competencies, there remain issues to be addressed, such as the question of privacy, creativity, and students’ low awareness of the impact of AI. Based on the findings, we recommend integrating AI literacy and ethical standards into the media curriculum so as to equip students with appropriate knowledge about the dynamics of new media contexts in the Arab world."
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,134,Do we trust ourselves? Is the human the weak link?,Article,2025.0,"Do we trust ourselves? Is the human the weak link?. Generative artificial intelligence tools are becoming ubiquitous in applications across personal, professional and educational contexts. Similar to the rise of social media technologies, this means they are becoming an embedded part of people's lives, and individuals are using these tools for a variety of benign purposes. This article examines how existing information literacy understandings will not work for artificial intelligence literacy, and provides an example of artificial intelligence searching, demonstrating its shortcomings. Present approaches may fall short of the answer required to navigate these new information tools, and this begs the question of what comes next. The current scope of information literacy and technology necessitates a multidisciplinary approach to solving the question of ‘what to do with artificial intelligence’ and arguably most impactfully requires one to acknowledge that what has worked may no longer s"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,146,AI Readiness in Libraries: A Technology–organization–environment framework for Action,Article,2025.0,"AI Readiness in Libraries: A Technology–organization–environment framework for Action. Many libraries have AI pilots, such as Chatbots and automated metadata pipelines, but librarians often feel unsure about integrating these tools into everyday service. This study presents preliminary results from an investigation into defining what “AI readiness” means for libraries. A systematic review and qualitative analysis of 46 publications, combined with five pilot interviews, yielded 145 open codes that were synthesized into a three-layer, fourteen-pillar framework. The technological layer emphasizes computing access, usable data, and a secure sandbox; the organizational layer encompasses explicit AI goals, leadership support, staff AI literacy, and clear guidelines; the environmental layer comprises privacy regulations, peer pressure, user feedback, public policy, and professional organization backing. Interviews revealed gaps in data quality, bias checks, and user feedback routines, while l"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,154,Disciplinary Diversity in Academic AI Adoption: A Comparative Analysis of AI Tool Usage Declarations Across Scientific Fields,Article,2025.0,"Disciplinary Diversity in Academic AI Adoption: A Comparative Analysis of AI Tool Usage Declarations Across Scientific Fields. This study maps the adoption patterns of AI tools in academic writing by analyzing 7,953 AI usage declarations from journal publications. AI adoption increased from 62.6% (October 2023) to 78.2% (March 2025), approaching a projected 85% saturation level. Physical and Social Sciences show highest adoption rates, while Health and Life Sciences lag behind. ChatGPT dominates across all disciplines (67–75% of usage), with disciplinary preferences emerging: multidisciplinary research favors writing tools while Physical Sciences utilize more translation tools. Language-related functions comprise 80–90% of all usage, with discipline-specific emphasis patterns. Network analysis reveals Physical Sciences exhibit the most diverse tool ecosystem, with ChatGPT serving as the central hub across fields. This first comprehensive cross-disciplinary analysis of actual AI usage p"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,155,Mapping the Landscape of Artificial Intelligence Engagement in Academic Libraries: Evidence from 130 Institutions Worldwide,Article,2025.0,"Mapping the Landscape of Artificial Intelligence Engagement in Academic Libraries: Evidence from 130 Institutions Worldwide. The rapid advancement of artificial intelligence (AI) is reshaping academic libraries, which are increasingly engaging with AI. This study investigates AI engagement in 130 academic libraries across six regions using scoping review and thematic analysis. Two categories and five subcategories are identified: (1) User-oriented services—AI guidance, AI literacy, and AI tools; and (2) Institution-oriented development—AI research and strategy, and AI implementation and innovation. AI literacy and AI tools serve as foundational pillars; AI guidance acts as a connecting bridge; AI research and strategy, along with AI implementation and innovation serve as driving engines. Regionally, North America leads in adoption, Oceania shows high engagement, Europe, Asia, and Africa demonstrate steady integration, while Latin America shows strong early potential. Representative app"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,160,Evolution of Reference Services in the Era of Generative Artificial Intelligence,Article,2025.0,"Evolution of Reference Services in the Era of Generative Artificial Intelligence. This interdisciplinary perspective paper explores the evolving relationship between generative artificial intelligence (GenAI) and library reference services across academic and public libraries, with implications for Library and Information Science (LIS) education. As numerous AI tools, especially GenAI, make information easier to access but quality information harder to identify, information professionals have a unique opportunity to lead in the responsible use of AI for information access. In particular, as libraries integrate GenAI into virtual and traditional reference models, they must navigate opportunities for enhanced service delivery and challenges such as AI hallucinations and ethical use. The paper traces historical developments in personalized reference, staffing trends, and technological transformations, arguing that GenAI tools should complement rather than replace human librarians. Additio"
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,181,Citation integrity in the age of AI: evaluating the risks of reference hallucination in maxillofacial literature,Article,2025.0,"Citation integrity in the age of AI: evaluating the risks of reference hallucination in maxillofacial literature. The increasing adoption of large language models (LLMs) such as ChatGPT in academic writing has introduced both opportunities and risks. While these tools enhance productivity and accessibility, their reliability in generating accurate references remains uncertain. This short communication highlights the growing concern of ‘reference hallucination’, where AI-generated citations appear legitimate but are fabricated or contain significant metadata errors. Across all scientific disciplines, including oral and maxillofacial surgery (OMFS), where evidence-based practice is foundational, such inaccuracies can undermine academic integrity and clinical trust. This article summarizes common reference-related errors reported in literature and calls for heightened editorial vigilance, AI-literacy training, and the integration of real-time bibliographic tools. Responsible use of AI in "
11,11_libraries_ai_library_librarians,libraries; ai; library; librarians; literacy; academic; information; ai literacy; research; intelligence,199,Artificial intelligence literacy among South Asian library and information science students: Socio-demographic influences and educational implications,Article,2025.0,"Artificial intelligence literacy among South Asian library and information science students: Socio-demographic influences and educational implications. This study examines the multifaceted dimensions of artificial intelligence literacy among library and information science students across South Asia, focusing on socio-demographic variables such as country, level of study, gender identity and English-language competency. A survey of 914 participants from Bangladesh, India and Pakistan highlights notable disparities in artificial intelligence literacy levels, with Indian students excelling in conceptual understanding and ethical awareness, Bangladeshi students demonstrating practical artificial intelligence proficiency and Pakistani students showing heightened sensitivity to ethical concerns. The findings reveal that advanced levels of study correlate with greater artificial intelligence literacy, while language competency influences familiarity and understanding but not overall proficie"
